date,VendorID,num_rides,type,holiday,Max_Temp,Min_Temp,Rain_in,Snow&Hail_in,obs_time_ Snow&Hail_in
2018/12/28,1,83471,yc,FALSE,60,43,1.15,0,0
2018/12/28,2,132073,yc,FALSE,60,43,1.15,0,0
2018/12/29,1,81165,yc,FALSE,57,39,0,0,0
2018/12/29,2,132347,yc,FALSE,57,39,0,0,0
2018/12/30,1,74235,yc,FALSE,40,33,0.001,0.001,0
2018/12/30,2,118280,yc,FALSE,40,33,0.001,0.001,0
2018/12/31,1,81129,yc,FALSE,48,36,1.02,0,0
2018/12/31,2,126541,yc,FALSE,48,36,1.02,0,0
2018/02/01,1,143477,yc,FALSE,45,32,0.05,0,0
2018/02/01,2,177588,yc,FALSE,45,32,0.05,0,0
2018/02/02,1,155906,yc,FALSE,41,17,0.18,0.001,0
2018/02/02,2,193493,yc,FALSE,41,17,0.18,0.001,0
2018/02/03,1,138356,yc,FALSE,31,16,0,0,0
2018/02/03,2,178269,yc,FALSE,31,16,0,0,0
2018/02/04,1,114180,yc,FALSE,46,30,0.96,0.001,0
2018/02/04,2,151666,yc,FALSE,46,30,0.96,0.001,0
2018/02/05,1,126499,yc,FALSE,40,26,0.001,0,0
2018/02/05,2,159715,yc,FALSE,40,26,0.001,0,0
2018/02/06,1,133912,yc,FALSE,37,26,0,0,0
2018/02/06,2,169146,yc,FALSE,37,26,0,0,0
2018/02/07,1,137533,yc,FALSE,45,30,0.85,0.5,0
2018/02/07,2,178231,yc,FALSE,45,30,0.85,0.5,0
2018/02/08,1,149078,yc,FALSE,33,25,0,0,0
2018/02/08,2,189908,yc,FALSE,33,25,0,0,0
2018/02/09,1,150307,yc,FALSE,39,26,0,0,0
2018/02/09,2,187117,yc,FALSE,39,26,0,0,0
2018/02/10,1,139917,yc,FALSE,50,39,0.58,0,0
2018/02/10,2,182125,yc,FALSE,50,39,0.58,0,0
2018/02/11,1,113258,yc,FALSE,62,45,1.21,0,0
2018/02/11,2,148375,yc,FALSE,62,45,1.21,0,0
2018/02/12,1,126579,yc,FALSE,62,32,0,0,0
2018/02/12,2,161332,yc,FALSE,62,32,0,0,0
2018/02/13,1,140675,yc,FALSE,38,26,0,0,0
2018/02/13,2,177233,yc,FALSE,38,26,0,0,0
2018/02/14,1,141242,yc,FALSE,53,35,0.08,0,0
2018/02/14,2,180371,yc,FALSE,53,35,0.08,0,0
2018/02/15,1,141835,yc,FALSE,62,46,0.16,0,0
2018/02/15,2,181044,yc,FALSE,62,46,0.16,0,0
2018/02/16,1,142052,yc,FALSE,58,36,0.09,0,0
2018/02/16,2,180010,yc,FALSE,58,36,0.09,0,0
2018/02/17,1,130653,yc,FALSE,40,28,0.52,4.4,0
2018/02/17,2,174798,yc,FALSE,40,28,0.52,4.4,0
2018/02/18,1,108881,yc,FALSE,44,33,0.01,0.001,3.1
2018/02/18,2,144547,yc,FALSE,44,33,0.01,0.001,3.1
2018/02/19,1,102751,yc,TRUE,49,36,0.04,0,0
2018/02/19,2,139108,yc,TRUE,49,36,0.04,0,0
2018/02/20,1,117200,yc,FALSE,67,47,0,0,0
2018/02/20,2,151212,yc,FALSE,67,47,0,0,0
2018/02/21,1,129205,yc,FALSE,78,55,0.06,0,0
2018/02/21,2,168307,yc,FALSE,78,55,0.06,0,0
2018/02/22,1,143795,yc,FALSE,59,37,0.17,0,0
2018/02/22,2,185076,yc,FALSE,59,37,0.17,0,0
2018/02/23,1,145399,yc,FALSE,42,36,0.06,0,0
2018/02/23,2,183377,yc,FALSE,42,36,0.06,0,0
2018/02/24,1,135126,yc,FALSE,55,42,0.08,0,0
2018/02/24,2,177812,yc,FALSE,55,42,0.08,0,0
2018/02/25,1,116131,yc,FALSE,44,40,0.73,0,0
2018/02/25,2,153426,yc,FALSE,44,40,0.73,0,0
2018/02/26,1,121789,yc,FALSE,52,43,0,0,0
2018/02/26,2,156818,yc,FALSE,52,43,0,0,0
2018/02/27,1,132360,yc,FALSE,56,39,0,0,0
2018/02/27,2,169280,yc,FALSE,56,39,0,0,0
2018/02/28,1,138935,yc,FALSE,61,42,0,0,0
2018/02/28,2,175698,yc,FALSE,61,42,0,0,0
2018/07/01,1,94865,yc,FALSE,96,79,0,0,0
2018/07/01,2,140701,yc,FALSE,96,79,0,0,0
2018/07/02,1,101526,yc,FALSE,95,79,0,0,0
2018/07/02,2,140511,yc,FALSE,95,79,0,0,0
2018/07/03,1,100989,yc,FALSE,92,77,0.01,0,0
2018/07/03,2,145397,yc,FALSE,92,77,0.01,0,0
2018/07/04,1,67057,yc,TRUE,86,77,0,0,0
2018/07/04,2,109601,yc,TRUE,86,77,0,0,0
2018/07/05,1,86820,yc,FALSE,90,76,0,0,0
2018/07/05,2,130186,yc,FALSE,90,76,0,0,0
2018/07/06,1,88083,yc,FALSE,80,69,0.23,0,0
2018/07/06,2,130424,yc,FALSE,80,69,0.23,0,0
2018/07/07,1,81792,yc,FALSE,78,62,0,0,0
2018/07/07,2,126253,yc,FALSE,78,62,0,0,0
2018/07/08,1,78675,yc,FALSE,84,62,0,0,0
2018/07/08,2,120931,yc,FALSE,84,62,0,0,0
2018/07/09,1,99552,yc,FALSE,87,67,0,0,0
2018/07/09,2,143204,yc,FALSE,87,67,0,0,0
2018/07/10,1,111128,yc,FALSE,93,72,0,0,0
2018/07/10,2,165180,yc,FALSE,93,72,0,0,0
2018/07/11,1,117355,yc,FALSE,88,74,0,0,0
2018/07/11,2,170082,yc,FALSE,88,74,0,0,0
2018/07/12,1,118057,yc,FALSE,84,64,0.71,0,0
2018/07/12,2,169782,yc,FALSE,84,64,0.71,0,0
2018/07/13,1,114706,yc,FALSE,84,68,0,0,0
2018/07/13,2,162512,yc,FALSE,84,68,0,0,0
2018/07/14,1,102391,yc,FALSE,88,70,0.36,0,0
2018/07/14,2,157080,yc,FALSE,88,70,0.36,0,0
2018/07/15,1,89049,yc,FALSE,83,69,0.64,0,0
2018/07/15,2,138911,yc,FALSE,83,69,0.64,0,0
2018/07/16,1,109675,yc,FALSE,90,75,0,0,0
2018/07/16,2,157986,yc,FALSE,90,75,0,0,0
2018/07/17,1,112184,yc,FALSE,88,70,2.24,0,0
2018/07/17,2,165902,yc,FALSE,88,70,2.24,0,0
2018/07/18,1,118836,yc,FALSE,85,66,0,0,0
2018/07/18,2,171666,yc,FALSE,85,66,0,0,0
2018/07/19,1,112577,yc,FALSE,83,66,0,0,0
2018/07/19,2,164579,yc,FALSE,83,66,0,0,0
2018/07/20,1,110953,yc,FALSE,82,69,0,0,0
2018/07/20,2,160276,yc,FALSE,82,69,0,0,0
2018/07/21,1,101777,yc,FALSE,79,65,0.63,0,0
2018/07/21,2,157582,yc,FALSE,79,65,0.63,0,0
2018/07/22,1,84348,yc,FALSE,79,70,1.06,0,0
2018/07/22,2,132964,yc,FALSE,79,70,1.06,0,0
2018/07/23,1,101794,yc,FALSE,80,73,0.17,0,0
2018/07/23,2,150122,yc,FALSE,80,73,0.17,0,0
2018/07/24,1,112616,yc,FALSE,82,75,0.02,0,0
2018/07/24,2,166952,yc,FALSE,82,75,0.02,0,0
2018/07/25,1,116639,yc,FALSE,77,72,0.73,0,0
2018/07/25,2,169655,yc,FALSE,77,72,0.73,0,0
2018/07/26,1,118512,yc,FALSE,85,72,0.03,0,0
2018/07/26,2,171379,yc,FALSE,85,72,0.03,0,0
2018/07/27,1,115237,yc,FALSE,86,68,0.25,0,0
2018/07/27,2,165536,yc,FALSE,86,68,0.25,0,0
2018/07/28,1,99342,yc,FALSE,85,70,0,0,0
2018/07/28,2,152316,yc,FALSE,85,70,0,0,0
2018/07/29,1,89365,yc,FALSE,82,70,0,0,0
2018/07/29,2,140713,yc,FALSE,82,70,0,0,0
2018/07/30,1,99911,yc,FALSE,78,68,0.37,0,0
2018/07/30,2,145145,yc,FALSE,78,68,0.37,0,0
2018/07/31,1,108100,yc,FALSE,82,68,0,0,0
2018/07/31,2,159609,yc,FALSE,82,68,0,0,0
2017/04/01,1,163787,yc,FALSE,48,37,0,0,0
2017/04/01,2,192052,yc,FALSE,48,37,0,0,0
2017/04/02,1,144016,yc,FALSE,63,40,0,0,0
2017/04/02,2,168903,yc,FALSE,63,40,0,0,0
2017/04/03,1,139683,yc,FALSE,63,48,0.03,0,0
2017/04/03,2,164434,yc,FALSE,63,48,0.03,0,0
2017/04/04,1,153522,yc,FALSE,51,45,1.18,0,0
2017/04/04,2,182700,yc,FALSE,51,45,1.18,0,0
2017/04/05,1,161197,yc,FALSE,65,45,0,0,0
2017/04/05,2,189320,yc,FALSE,65,45,0,0,0
2017/04/06,1,166711,yc,FALSE,53,40,0.73,0,0
2017/04/06,2,196803,yc,FALSE,53,40,0.73,0,0
2017/04/07,1,177532,yc,FALSE,51,40,0.001,0,0
2017/04/07,2,205663,yc,FALSE,51,40,0.001,0,0
2017/04/08,1,166759,yc,FALSE,57,40,0,0,0
2017/04/08,2,197768,yc,FALSE,57,40,0,0,0
2017/04/09,1,144768,yc,FALSE,67,45,0,0,0
2017/04/09,2,172209,yc,FALSE,67,45,0,0,0
2017/04/10,1,131202,yc,FALSE,74,53,0,0,0
2017/04/10,2,155513,yc,FALSE,74,53,0,0,0
2017/04/11,1,141084,yc,FALSE,80,61,0,0,0
2017/04/11,2,170969,yc,FALSE,80,61,0,0,0
2017/04/12,1,148536,yc,FALSE,76,58,0.02,0,0
2017/04/12,2,177020,yc,FALSE,76,58,0.02,0,0
2017/04/13,1,156180,yc,FALSE,65,48,0,0,0
2017/04/13,2,185135,yc,FALSE,65,48,0,0,0
2017/04/14,1,149659,yc,FALSE,66,48,0,0,0
2017/04/14,2,183574,yc,FALSE,66,48,0,0,0
2017/04/15,1,140231,yc,FALSE,65,51,0,0,0
2017/04/15,2,172624,yc,FALSE,65,51,0,0,0
2017/04/16,1,125440,yc,FALSE,87,59,0.001,0,0
2017/04/16,2,156418,yc,FALSE,87,59,0.001,0,0
2017/04/17,1,128306,yc,FALSE,74,58,0.001,0,0
2017/04/17,2,154125,yc,FALSE,74,58,0.001,0,0
2017/04/18,1,147342,yc,FALSE,65,47,0,0,0
2017/04/18,2,179514,yc,FALSE,65,47,0,0,0
2017/04/19,1,160686,yc,FALSE,54,45,0.001,0,0
2017/04/19,2,191159,yc,FALSE,54,45,0.001,0,0
2017/04/20,1,165121,yc,FALSE,66,50,0.17,0,0
2017/04/20,2,196250,yc,FALSE,66,50,0.17,0,0
2017/04/21,1,175645,yc,FALSE,53,48,0.29,0,0
2017/04/21,2,204489,yc,FALSE,53,48,0.29,0,0
2017/04/22,1,160698,yc,FALSE,57,49,0.11,0,0
2017/04/22,2,192276,yc,FALSE,57,49,0.11,0,0
2017/04/23,1,146443,yc,FALSE,66,46,0,0,0
2017/04/23,2,174804,yc,FALSE,66,46,0,0,0
2017/04/24,1,142071,yc,FALSE,60,48,0.001,0,0
2017/04/24,2,168431,yc,FALSE,60,48,0.001,0,0
2017/04/25,1,156985,yc,FALSE,54,49,0.91,0,0
2017/04/25,2,187541,yc,FALSE,54,49,0.91,0,0
2017/04/26,1,157188,yc,FALSE,60,53,0.34,0,0
2017/04/26,2,187515,yc,FALSE,60,53,0.34,0,0
2017/04/27,1,160964,yc,FALSE,70,57,0,0,0
2017/04/27,2,189236,yc,FALSE,70,57,0,0,0
2017/04/28,1,166814,yc,FALSE,85,58,0.001,0,0
2017/04/28,2,192536,yc,FALSE,85,58,0.001,0,0
2017/04/29,1,165284,yc,FALSE,85,64,0.06,0,0
2017/04/29,2,198547,yc,FALSE,85,64,0.06,0,0
2017/04/30,1,144850,yc,FALSE,67,52,0,0,0
2017/04/30,2,170903,yc,FALSE,67,52,0,0,0
2019/01/01,1,65884,yc,TRUE,58,39,0.06,0,0
2019/01/01,2,121093,yc,TRUE,58,39,0.06,0,0
2019/01/02,1,75249,yc,FALSE,40,35,0,0,0
2019/01/02,2,121108,yc,FALSE,40,35,0,0,0
2019/01/03,1,86575,yc,FALSE,44,37,0,0,0
2019/01/03,2,134851,yc,FALSE,44,37,0,0,0
2019/01/04,1,91753,yc,FALSE,47,35,0,0,0
2019/01/04,2,141817,yc,FALSE,47,35,0,0,0
2019/01/05,1,88571,yc,FALSE,47,41,0.5,0,0
2019/01/05,2,145094,yc,FALSE,47,41,0.5,0,0
2019/01/06,1,79246,yc,FALSE,49,31,0.001,0,0
2019/01/06,2,127228,yc,FALSE,49,31,0.001,0,0
2019/01/07,1,90336,yc,FALSE,34,25,0,0,0
2019/01/07,2,136093,yc,FALSE,34,25,0,0,0
2019/01/08,1,91787,yc,FALSE,45,34,0.17,0.001,0
2019/01/08,2,142887,yc,FALSE,45,34,0.17,0.001,0
2019/01/09,1,99643,yc,FALSE,45,34,0.06,0,0
2019/01/09,2,153516,yc,FALSE,45,34,0.06,0,0
2019/01/10,1,109794,yc,FALSE,34,28,0,0,0
2019/01/10,2,169151,yc,FALSE,34,28,0,0,0
2019/01/11,1,113593,yc,FALSE,30,21,0,0,0
2019/01/11,2,175126,yc,FALSE,30,21,0,0,0
2019/01/12,1,99654,yc,FALSE,34,20,0,0,0
2019/01/12,2,162476,yc,FALSE,34,20,0,0,0
2019/01/13,1,85359,yc,FALSE,33,25,0.001,0.001,0
2019/01/13,2,139700,yc,FALSE,33,25,0.001,0.001,0
2019/01/14,1,95750,yc,FALSE,32,22,0,0,0
2019/01/14,2,146832,yc,FALSE,32,22,0,0,0
2019/01/15,1,104149,yc,FALSE,36,25,0,0,0
2019/01/15,2,160501,yc,FALSE,36,25,0,0,0
2019/01/16,1,105869,yc,FALSE,39,30,0,0,0
2019/01/16,2,164007,yc,FALSE,39,30,0,0,0
2019/01/17,1,111321,yc,FALSE,33,24,0,0,0
2019/01/17,2,170585,yc,FALSE,33,24,0,0,0
2019/01/18,1,102839,yc,FALSE,39,29,0.05,0.5,1.2
2019/01/18,2,161473,yc,FALSE,39,29,0.05,0.5,1.2
2019/01/19,1,87232,yc,FALSE,37,32,0.29,0.2,0
2019/01/19,2,146675,yc,FALSE,37,32,0.29,0.2,0
2019/01/20,1,72732,yc,FALSE,42,14,0.88,0,0
2019/01/20,2,128429,yc,FALSE,42,14,0.88,0,0
2019/01/21,1,70370,yc,TRUE,14,4,0,0,0
2019/01/21,2,120828,yc,TRUE,14,4,0,0,0
2019/01/22,1,98361,yc,FALSE,31,13,0,0,0
2019/01/22,2,154470,yc,FALSE,31,13,0,0,0
2019/01/23,1,100613,yc,FALSE,52,31,0.001,0,0
2019/01/23,2,158044,yc,FALSE,52,31,0.001,0,0
2019/01/24,1,108901,yc,FALSE,59,35,1.33,0,0
2019/01/24,2,170568,yc,FALSE,59,35,1.33,0,0
2019/01/25,1,113289,yc,FALSE,40,28,0,0,0
2019/01/25,2,176617,yc,FALSE,40,28,0,0,0
2019/01/26,1,102622,yc,FALSE,35,24,0,0,0
2019/01/26,2,166776,yc,FALSE,35,24,0,0,0
2019/01/27,1,82418,yc,FALSE,49,32,0,0,0
2019/01/27,2,136015,yc,FALSE,49,32,0,0,0
2019/01/28,1,93743,yc,FALSE,38,25,0,0,0
2019/01/28,2,145386,yc,FALSE,38,25,0,0,0
2019/01/29,1,98707,yc,FALSE,43,25,0.23,0.001,0
2019/01/29,2,158845,yc,FALSE,43,25,0.23,0.001,0
2019/01/30,1,104127,yc,FALSE,35,6,0.01,0.4,0
2019/01/30,2,170287,yc,FALSE,35,6,0.01,0.4,0
2019/01/31,1,108291,yc,FALSE,16,2,0,0,0
2019/01/31,2,173902,yc,FALSE,16,2,0,0,0
2019/11/01,1,94666,yc,FALSE,71,42,0.11,0,0
2019/11/01,2,181390,yc,FALSE,71,42,0.11,0,0
2019/11/02,1,83685,yc,FALSE,53,40,0,0,0
2019/11/02,2,165931,yc,FALSE,53,40,0,0,0
2019/11/03,1,67449,yc,FALSE,54,42,0,0,0
2019/11/03,2,143759,yc,FALSE,54,42,0,0,0
2019/11/04,1,75931,yc,FALSE,56,41,0,0,0
2019/11/04,2,142615,yc,FALSE,56,41,0,0,0
2019/11/05,1,78844,yc,FALSE,61,51,0,0,0
2019/11/05,2,150480,yc,FALSE,61,51,0,0,0
2019/11/06,1,84419,yc,FALSE,54,45,0,0,0
2019/11/06,2,160313,yc,FALSE,54,45,0,0,0
2019/11/07,1,88772,yc,FALSE,57,41,0.1,0,0
2019/11/07,2,169450,yc,FALSE,57,41,0.1,0,0
2019/11/08,1,92634,yc,FALSE,41,29,0,0,0
2019/11/08,2,176765,yc,FALSE,41,29,0,0,0
2019/11/09,1,81153,yc,FALSE,41,27,0,0,0
2019/11/09,2,163696,yc,FALSE,41,27,0,0,0
2019/11/10,1,66752,yc,FALSE,51,38,0,0,0
2019/11/10,2,137257,yc,FALSE,51,38,0,0,0
2019/11/11,1,61948,yc,TRUE,62,46,0,0,0
2019/11/11,2,125139,yc,TRUE,62,46,0,0,0
2019/11/12,1,82457,yc,FALSE,57,25,0.04,0,0
2019/11/12,2,159534,yc,FALSE,57,25,0.04,0,0
2019/11/13,1,86374,yc,FALSE,34,23,0,0,0
2019/11/13,2,165633,yc,FALSE,34,23,0,0,0
2019/11/14,1,89385,yc,FALSE,45,28,0,0,0
2019/11/14,2,171581,yc,FALSE,45,28,0,0,0
2019/11/15,1,88426,yc,FALSE,51,37,0,0,0
2019/11/15,2,169421,yc,FALSE,51,37,0,0,0
2019/11/16,1,84926,yc,FALSE,42,31,0,0,0
2019/11/16,2,173067,yc,FALSE,42,31,0,0,0
2019/11/17,1,69063,yc,FALSE,43,30,0,0,0
2019/11/17,2,140290,yc,FALSE,43,30,0,0,0
2019/11/18,1,78424,yc,FALSE,42,37,0.48,0,0
2019/11/18,2,150091,yc,FALSE,42,37,0.48,0,0
2019/11/19,1,80834,yc,FALSE,48,40,0.18,0,0
2019/11/19,2,154235,yc,FALSE,48,40,0.18,0,0
2019/11/20,1,85560,yc,FALSE,49,40,0,0,0
2019/11/20,2,164042,yc,FALSE,49,40,0,0,0
2019/11/21,1,89921,yc,FALSE,53,39,0,0,0
2019/11/21,2,171196,yc,FALSE,53,39,0,0,0
2019/11/22,1,90599,yc,FALSE,53,38,0.07,0,0
2019/11/22,2,156880,yc,FALSE,53,38,0.07,0,0
2019/11/23,1,81675,yc,FALSE,45,34,0.03,0,0
2019/11/23,2,158593,yc,FALSE,45,34,0.03,0,0
2019/11/24,1,67612,yc,FALSE,46,40,0.9,0,0
2019/11/24,2,137455,yc,FALSE,46,40,0.9,0,0
2019/11/25,1,73567,yc,FALSE,53,39,0,0,0
2019/11/25,2,137529,yc,FALSE,53,39,0,0,0
2019/11/26,1,76993,yc,FALSE,61,44,0,0,0
2019/11/26,2,147687,yc,FALSE,61,44,0,0,0
2019/11/27,1,70272,yc,FALSE,59,49,0.04,0,0
2019/11/27,2,138328,yc,FALSE,59,49,0.04,0,0
2019/11/28,1,40730,yc,TRUE,53,37,0.001,0,0
2019/11/28,2,97733,yc,TRUE,53,37,0.001,0,0
2019/11/29,1,51936,yc,FALSE,40,30,0,0,0
2019/11/29,2,112487,yc,FALSE,40,30,0,0,0
2019/11/30,1,60364,yc,FALSE,43,31,0,0,0
2019/11/30,2,129509,yc,FALSE,43,31,0,0,0
2019/08/01,1,83898,yc,FALSE,87,70,0,0,0
2019/08/01,2,149481,yc,FALSE,87,70,0,0,0
2019/08/02,1,76812,yc,FALSE,84,73,0,0,0
2019/08/02,2,138015,yc,FALSE,84,73,0,0,0
2019/08/03,1,65956,yc,FALSE,86,68,0.21,0,0
2019/08/03,2,126017,yc,FALSE,86,68,0.21,0,0
2019/08/04,1,58305,yc,FALSE,87,69,0,0,0
2019/08/04,2,113144,yc,FALSE,87,69,0,0,0
2019/08/05,1,67833,yc,FALSE,82,70,0,0,0
2019/08/05,2,120813,yc,FALSE,82,70,0,0,0
2019/08/06,1,76737,yc,FALSE,79,71,0.04,0,0
2019/08/06,2,139228,yc,FALSE,79,71,0.04,0,0
2019/08/07,1,79135,yc,FALSE,84,69,1.18,0,0
2019/08/07,2,140315,yc,FALSE,84,69,1.18,0,0
2019/08/08,1,81882,yc,FALSE,84,67,0.2,0,0
2019/08/08,2,145728,yc,FALSE,84,67,0.2,0,0
2019/08/09,1,74795,yc,FALSE,83,68,0.08,0,0
2019/08/09,2,134634,yc,FALSE,83,68,0.08,0,0
2019/08/10,1,62173,yc,FALSE,81,66,0,0,0
2019/08/10,2,121867,yc,FALSE,81,66,0,0,0
2019/08/11,1,57214,yc,FALSE,80,63,0,0,0
2019/08/11,2,101994,yc,FALSE,80,63,0,0,0
2019/08/12,1,68206,yc,FALSE,85,68,0,0,0
2019/08/12,2,119092,yc,FALSE,85,68,0,0,0
2019/08/13,1,73913,yc,FALSE,79,71,0.07,0,0
2019/08/13,2,132416,yc,FALSE,79,71,0.07,0,0
2019/08/14,1,76224,yc,FALSE,84,73,0.001,0,0
2019/08/14,2,136871,yc,FALSE,84,73,0.001,0,0
2019/08/15,1,77761,yc,FALSE,85,70,0,0,0
2019/08/15,2,138625,yc,FALSE,85,70,0,0,0
2019/08/16,1,71739,yc,FALSE,79,68,0,0,0
2019/08/16,2,129329,yc,FALSE,79,68,0,0,0
2019/08/17,1,62782,yc,FALSE,87,73,0.001,0,0
2019/08/17,2,123580,yc,FALSE,87,73,0.001,0,0
2019/08/18,1,57808,yc,FALSE,90,70,0.64,0,0
2019/08/18,2,112199,yc,FALSE,90,70,0.64,0,0
2019/08/19,1,66346,yc,FALSE,90,72,0,0,0
2019/08/19,2,118020,yc,FALSE,90,72,0,0,0
2019/08/20,1,72249,yc,FALSE,88,75,0,0,0
2019/08/20,2,129206,yc,FALSE,88,75,0,0,0
2019/08/21,1,75997,yc,FALSE,87,74,0.1,0,0
2019/08/21,2,136739,yc,FALSE,87,74,0.1,0,0
2019/08/22,1,79574,yc,FALSE,90,71,1.01,0,0
2019/08/22,2,143069,yc,FALSE,90,71,1.01,0,0
2019/08/23,1,69413,yc,FALSE,74,65,0.09,0,0
2019/08/23,2,127307,yc,FALSE,74,65,0.09,0,0
2019/08/24,1,61487,yc,FALSE,76,64,0,0,0
2019/08/24,2,119148,yc,FALSE,76,64,0,0,0
2019/08/25,1,55738,yc,FALSE,77,63,0,0,0
2019/08/25,2,107657,yc,FALSE,77,63,0,0,0
2019/08/26,1,61138,yc,FALSE,74,61,0,0,0
2019/08/26,2,110306,yc,FALSE,74,61,0,0,0
2019/08/27,1,67749,yc,FALSE,75,62,0,0,0
2019/08/27,2,121870,yc,FALSE,75,62,0,0,0
2019/08/28,1,72336,yc,FALSE,74,67,0.08,0,0
2019/08/28,2,130933,yc,FALSE,74,67,0.08,0,0
2019/08/29,1,70698,yc,FALSE,81,65,0,0,0
2019/08/29,2,127257,yc,FALSE,81,65,0,0,0
2019/08/30,1,66212,yc,FALSE,86,67,0,0,0
2019/08/30,2,123016,yc,FALSE,86,67,0,0,0
2019/08/31,1,54298,yc,FALSE,81,69,0,0,0
2019/08/31,2,108289,yc,FALSE,81,69,0,0,0
2019/09/01,1,49510,yc,FALSE,78,63,0,0,0
2019/09/01,2,99032,yc,FALSE,78,63,0,0,0
2019/09/02,1,44509,yc,TRUE,74,69,0.3,0,0
2019/09/02,2,91233,yc,TRUE,74,69,0.3,0,0
2019/09/03,1,69492,yc,FALSE,82,67,0,0,0
2019/09/03,2,129134,yc,FALSE,82,67,0,0,0
2019/09/04,1,79868,yc,FALSE,87,68,0,0,0
2019/09/04,2,145205,yc,FALSE,87,68,0,0,0
2019/09/05,1,86501,yc,FALSE,74,65,0,0,0
2019/09/05,2,154277,yc,FALSE,74,65,0,0,0
2019/09/06,1,84714,yc,FALSE,67,58,0.32,0,0
2019/09/06,2,154321,yc,FALSE,67,58,0.32,0,0
2019/09/07,1,72700,yc,FALSE,75,56,0.02,0,0
2019/09/07,2,142141,yc,FALSE,75,56,0.02,0,0
2019/09/08,1,65189,yc,FALSE,77,63,0,0,0
2019/09/08,2,127862,yc,FALSE,77,63,0,0,0
2019/09/09,1,76681,yc,FALSE,78,64,0.001,0,0
2019/09/09,2,136362,yc,FALSE,78,64,0.001,0,0
2019/09/10,1,83772,yc,FALSE,76,66,0.01,0,0
2019/09/10,2,151832,yc,FALSE,76,66,0.01,0,0
2019/09/11,1,86593,yc,FALSE,88,69,0,0,0
2019/09/11,2,156397,yc,FALSE,88,69,0,0,0
2019/09/12,1,92751,yc,FALSE,81,61,0.17,0,0
2019/09/12,2,167378,yc,FALSE,81,61,0.17,0,0
2019/09/13,1,87787,yc,FALSE,72,57,0,0,0
2019/09/13,2,157521,yc,FALSE,72,57,0,0,0
2019/09/14,1,79139,yc,FALSE,74,61,0,0,0
2019/09/14,2,150683,yc,FALSE,74,61,0,0,0
2019/09/15,1,69035,yc,FALSE,82,68,0,0,0
2019/09/15,2,134351,yc,FALSE,82,68,0,0,0
2019/09/16,1,78601,yc,FALSE,77,68,0.001,0,0
2019/09/16,2,140190,yc,FALSE,77,68,0.001,0,0
2019/09/17,1,83538,yc,FALSE,76,62,0,0,0
2019/09/17,2,150777,yc,FALSE,76,62,0,0,0
2019/09/18,1,86178,yc,FALSE,69,57,0,0,0
2019/09/18,2,155831,yc,FALSE,69,57,0,0,0
2019/09/19,1,89212,yc,FALSE,70,52,0,0,0
2019/09/19,2,161720,yc,FALSE,70,52,0,0,0
2019/09/20,1,86623,yc,FALSE,78,56,0,0,0
2019/09/20,2,157275,yc,FALSE,78,56,0,0,0
2019/09/21,1,79778,yc,FALSE,84,61,0,0,0
2019/09/21,2,154004,yc,FALSE,84,61,0,0,0
2019/09/22,1,69544,yc,FALSE,86,67,0,0,0
2019/09/22,2,135480,yc,FALSE,86,67,0,0,0
2019/09/23,1,69004,yc,FALSE,89,70,0.11,0,0
2019/09/23,2,126972,yc,FALSE,89,70,0.11,0,0
2019/09/24,1,73945,yc,FALSE,76,63,0,0,0
2019/09/24,2,137337,yc,FALSE,76,63,0,0,0
2019/09/25,1,75592,yc,FALSE,79,58,0,0,0
2019/09/25,2,141772,yc,FALSE,79,58,0,0,0
2019/09/26,1,82971,yc,FALSE,83,63,0.02,0,0
2019/09/26,2,155140,yc,FALSE,83,63,0.02,0,0
2019/09/27,1,83039,yc,FALSE,76,59,0,0,0
2019/09/27,2,154226,yc,FALSE,76,59,0,0,0
2019/09/28,1,77443,yc,FALSE,82,65,0,0,0
2019/09/28,2,155152,yc,FALSE,82,65,0,0,0
2019/09/29,1,66596,yc,FALSE,80,65,0,0,0
2019/09/29,2,132273,yc,FALSE,80,65,0,0,0
2019/09/30,1,64168,yc,FALSE,71,60,0,0,0
2019/09/30,2,117016,yc,FALSE,71,60,0,0,0
2018/06/01,1,140053,yc,FALSE,81,65,0.27,0,0
2018/06/01,2,180452,yc,FALSE,81,65,0.27,0,0
2018/06/02,1,130672,yc,FALSE,87,66,0.08,0,0
2018/06/02,2,177708,yc,FALSE,87,66,0.08,0,0
2018/06/03,1,111396,yc,FALSE,66,51,0.25,0,0
2018/06/03,2,153862,yc,FALSE,66,51,0.25,0,0
2018/06/04,1,120733,yc,FALSE,71,51,0.16,0,0
2018/06/04,2,158586,yc,FALSE,71,51,0.16,0,0
2018/06/05,1,127722,yc,FALSE,75,58,0.001,0,0
2018/06/05,2,170392,yc,FALSE,75,58,0.001,0,0
2018/06/06,1,135521,yc,FALSE,71,58,0,0,0
2018/06/06,2,179813,yc,FALSE,71,58,0,0,0
2018/06/07,1,138559,yc,FALSE,71,60,0,0,0
2018/06/07,2,180743,yc,FALSE,71,60,0,0,0
2018/06/08,1,137464,yc,FALSE,82,60,0,0,0
2018/06/08,2,178173,yc,FALSE,82,60,0,0,0
2018/06/09,1,122865,yc,FALSE,83,67,0,0,0
2018/06/09,2,171079,yc,FALSE,83,67,0,0,0
2018/06/10,1,103814,yc,FALSE,73,58,0.01,0,0
